partida_idx,adversario,cnn_primeiro,numero_jogada,n_tracos_antes,jogada_cnn,jogada_otima,score_cnn,score_otimo,delta,cnn_jogou_otima,n_grau3_disponivel,fase,classe_delta,retrato_path
9,Minimax(p=3),1,31,30,H_4_3,H_4_3,2,2,0,1,2,fim,inocua,Minimax_p_3/cnn1_partida0009/jogada031_cnn_t30_d0_inocua.png
3,Minimax(p=3),1,1,0,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0003/jogada001_cnn_t00_d0_inocua.png
3,Minimax(p=3),1,3,2,V_7_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0003/jogada003_cnn_t02_d0_inocua.png
3,Minimax(p=3),1,5,4,V_3_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0003/jogada005_cnn_t04_d0_inocua.png
3,Minimax(p=3),1,7,6,V_5_0,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0003/jogada007_cnn_t06_d0_inocua.png
3,Minimax(p=3),1,9,8,H_0_1,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0003/jogada009_cnn_t08_d0_inocua.png
3,Minimax(p=3),1,11,10,V_5_6,H_0_5,0,0,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0003/jogada011_cnn_t10_d0_inocua.png
3,Minimax(p=3),1,13,12,V_3_2,V_7_2,0,1,1,0,0,meio,inocua,Minimax_p_3/cnn1_partida0003/jogada013_cnn_t12_d1_inocua.png
3,Minimax(p=3),1,15,14,V_7_2,H_4_1,0,2,2,0,0,meio,moderada,Minimax_p_3/cnn1_partida0003/jogada015_cnn_t14_d2_moderada.png
3,Minimax(p=3),1,17,16,V_3_0,H_0_5,-2,-2,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0003/jogada017_cnn_t16_d0_inocua.png
3,Minimax(p=3),1,19,18,H_2_1,V_1_4,4,4,0,1,2,meio,inocua,Minimax_p_3/cnn1_partida0003/jogada019_cnn_t18_d0_inocua.png
3,Minimax(p=3),1,20,19,H_4_1,V_1_4,3,3,0,1,2,meio,inocua,Minimax_p_3/cnn1_partida0003/jogada020_cnn_t19_d0_inocua.png
3,Minimax(p=3),1,21,20,H_6_1,V_1_4,3,3,0,1,2,meio,inocua,Minimax_p_3/cnn1_partida0003/jogada021_cnn_t20_d0_inocua.png
3,Minimax(p=3),1,22,21,V_1_4,V_1_4,3,3,0,1,2,meio,inocua,Minimax_p_3/cnn1_partida0003/jogada022_cnn_t21_d0_inocua.png
3,Minimax(p=3),1,23,22,H_0_5,H_0_5,4,4,0,1,2,meio,inocua,Minimax_p_3/cnn1_partida0003/jogada023_cnn_t22_d0_inocua.png
3,Minimax(p=3),1,24,23,H_8_1,H_8_1,3,3,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0003/jogada024_cnn_t23_d0_inocua.png
3,Minimax(p=3),1,25,24,V_7_4,V_7_4,2,2,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0003/jogada025_cnn_t24_d0_inocua.png
3,Minimax(p=3),1,29,28,V_5_4,V_3_4,4,4,0,1,2,fim,inocua,Minimax_p_3/cnn1_partida0003/jogada029_cnn_t28_d0_inocua.png
3,Minimax(p=3),1,30,29,H_4_5,V_3_4,3,3,0,1,2,fim,inocua,Minimax_p_3/cnn1_partida0003/jogada030_cnn_t29_d0_inocua.png
3,Minimax(p=3),1,31,30,V_3_4,V_3_4,2,2,0,1,2,fim,inocua,Minimax_p_3/cnn1_partida0003/jogada031_cnn_t30_d0_inocua.png
0,Minimax(p=3),1,1,0,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0000/jogada001_cnn_t00_d0_inocua.png
0,Minimax(p=3),1,3,2,V_3_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0000/jogada003_cnn_t02_d0_inocua.png
0,Minimax(p=3),1,5,4,V_5_0,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0000/jogada005_cnn_t04_d0_inocua.png
0,Minimax(p=3),1,7,6,H_0_1,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0000/jogada007_cnn_t06_d0_inocua.png
0,Minimax(p=3),1,9,8,H_6_5,H_0_3,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0000/jogada009_cnn_t08_d0_inocua.png
0,Minimax(p=3),1,11,10,V_1_2,H_0_3,0,0,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0000/jogada011_cnn_t10_d0_inocua.png
0,Minimax(p=3),1,13,12,H_2_5,V_1_0,-1,-1,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0000/jogada013_cnn_t12_d0_inocua.png
0,Minimax(p=3),1,15,14,V_5_6,V_1_0,0,0,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0000/jogada015_cnn_t14_d0_inocua.png
0,Minimax(p=3),1,17,16,V_1_0,V_1_0,-2,-2,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0000/jogada017_cnn_t16_d0_inocua.png
0,Minimax(p=3),1,20,19,H_8_5,H_6_3,9,9,0,1,2,meio,inocua,Minimax_p_3/cnn1_partida0000/jogada020_cnn_t19_d0_inocua.png
0,Minimax(p=3),1,21,20,H_6_3,H_6_3,8,8,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0000/jogada021_cnn_t20_d0_inocua.png
0,Minimax(p=3),1,22,21,V_5_4,V_5_4,6,6,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0000/jogada022_cnn_t21_d0_inocua.png
0,Minimax(p=3),1,23,22,H_4_5,H_4_5,4,4,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0000/jogada023_cnn_t22_d0_inocua.png
0,Minimax(p=3),1,24,23,V_3_4,V_3_4,3,3,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0000/jogada024_cnn_t23_d0_inocua.png
0,Minimax(p=3),1,25,24,V_3_2,V_3_2,2,2,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0000/jogada025_cnn_t24_d0_inocua.png
0,Minimax(p=3),1,26,25,H_4_1,H_4_1,1,1,0,1,1,transicao,inocua,Minimax_p_3/cnn1_partida0000/jogada026_cnn_t25_d0_inocua.png
0,Minimax(p=3),1,27,26,H_8_1,H_6_1,0,0,0,1,1,transicao,inocua,Minimax_p_3/cnn1_partida0000/jogada027_cnn_t26_d0_inocua.png
0,Minimax(p=3),1,30,29,V_1_6,V_1_4,-2,2,4,0,1,fim,fatal,Minimax_p_3/cnn1_partida0000/jogada030_cnn_t29_d4_fatal.png
12,Minimax(p=3),1,1,0,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0012/jogada001_cnn_t00_d0_inocua.png
12,Minimax(p=3),1,3,2,V_5_0,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0012/jogada003_cnn_t02_d0_inocua.png
12,Minimax(p=3),1,5,4,V_3_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0012/jogada005_cnn_t04_d0_inocua.png
12,Minimax(p=3),1,7,6,H_2_5,H_0_3,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0012/jogada007_cnn_t06_d0_inocua.png
12,Minimax(p=3),1,9,8,V_3_2,H_0_3,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0012/jogada009_cnn_t08_d0_inocua.png
12,Minimax(p=3),1,11,10,V_5_6,H_2_1,0,1,1,0,0,meio,inocua,Minimax_p_3/cnn1_partida0012/jogada011_cnn_t10_d1_inocua.png
12,Minimax(p=3),1,13,12,V_1_2,V_1_2,0,0,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0012/jogada013_cnn_t12_d0_inocua.png
12,Minimax(p=3),1,15,14,H_4_3,H_4_3,3,3,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0012/jogada015_cnn_t14_d0_inocua.png
12,Minimax(p=3),1,17,16,V_1_6,V_1_6,4,4,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0012/jogada017_cnn_t16_d0_inocua.png
12,Minimax(p=3),1,18,17,H_8_5,V_7_6,2,2,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0012/jogada018_cnn_t17_d0_inocua.png
12,Minimax(p=3),1,21,20,H_2_3,H_2_3,4,4,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0012/jogada021_cnn_t20_d0_inocua.png
12,Minimax(p=3),1,22,21,V_3_4,V_3_4,4,4,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0012/jogada022_cnn_t21_d0_inocua.png
12,Minimax(p=3),1,23,22,H_4_5,H_4_5,4,4,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0012/jogada023_cnn_t22_d0_inocua.png
12,Minimax(p=3),1,24,23,V_5_4,V_5_4,3,3,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0012/jogada024_cnn_t23_d0_inocua.png
12,Minimax(p=3),1,25,24,H_8_3,H_8_3,2,2,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0012/jogada025_cnn_t24_d0_inocua.png
12,Minimax(p=3),1,28,27,H_6_1,H_6_1,4,4,0,1,1,transicao,inocua,Minimax_p_3/cnn1_partida0012/jogada028_cnn_t27_d0_inocua.png
12,Minimax(p=3),1,29,28,H_4_1,H_4_1,3,3,0,1,1,fim,inocua,Minimax_p_3/cnn1_partida0012/jogada029_cnn_t28_d0_inocua.png
12,Minimax(p=3),1,30,29,V_1_0,H_2_1,-2,2,4,0,1,fim,fatal,Minimax_p_3/cnn1_partida0012/jogada030_cnn_t29_d4_fatal.png
13,Minimax(p=3),1,1,0,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0013/jogada001_cnn_t00_d0_inocua.png
13,Minimax(p=3),1,3,2,V_3_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0013/jogada003_cnn_t02_d0_inocua.png
13,Minimax(p=3),1,5,4,V_5_0,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0013/jogada005_cnn_t04_d0_inocua.png
13,Minimax(p=3),1,7,6,H_0_1,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0013/jogada007_cnn_t06_d0_inocua.png
13,Minimax(p=3),1,9,8,H_2_5,H_0_3,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0013/jogada009_cnn_t08_d0_inocua.png
13,Minimax(p=3),1,11,10,V_5_6,H_0_3,0,0,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0013/jogada011_cnn_t10_d0_inocua.png
13,Minimax(p=3),1,13,12,H_6_5,V_3_0,0,1,1,0,0,meio,inocua,Minimax_p_3/cnn1_partida0013/jogada013_cnn_t12_d1_inocua.png
13,Minimax(p=3),1,15,14,V_3_0,V_1_2,-2,0,2,0,0,meio,moderada,Minimax_p_3/cnn1_partida0013/jogada015_cnn_t14_d2_moderada.png
13,Minimax(p=3),1,17,16,V_7_0,V_7_0,-2,-2,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0013/jogada017_cnn_t16_d0_inocua.png
13,Minimax(p=3),1,19,18,H_8_5,H_8_5,0,0,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0013/jogada019_cnn_t18_d0_inocua.png
13,Minimax(p=3),1,20,19,H_4_5,V_3_4,0,0,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0013/jogada020_cnn_t19_d0_inocua.png
13,Minimax(p=3),1,25,24,H_0_5,H_0_5,7,7,0,1,2,meio,inocua,Minimax_p_3/cnn1_partida0013/jogada025_cnn_t24_d0_inocua.png
13,Minimax(p=3),1,26,25,V_1_2,V_1_2,6,6,0,1,1,transicao,inocua,Minimax_p_3/cnn1_partida0013/jogada026_cnn_t25_d0_inocua.png
13,Minimax(p=3),1,27,26,H_2_1,H_2_1,5,5,0,1,1,transicao,inocua,Minimax_p_3/cnn1_partida0013/jogada027_cnn_t26_d0_inocua.png
13,Minimax(p=3),1,28,27,H_4_1,H_4_1,4,4,0,1,1,transicao,inocua,Minimax_p_3/cnn1_partida0013/jogada028_cnn_t27_d0_inocua.png
13,Minimax(p=3),1,29,28,H_6_1,H_6_1,3,3,0,1,1,fim,inocua,Minimax_p_3/cnn1_partida0013/jogada029_cnn_t28_d0_inocua.png
13,Minimax(p=3),1,30,29,H_8_3,V_7_2,-2,2,4,0,1,fim,fatal,Minimax_p_3/cnn1_partida0013/jogada030_cnn_t29_d4_fatal.png
19,Minimax(p=3),1,1,0,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0019/jogada001_cnn_t00_d0_inocua.png
19,Minimax(p=3),1,3,2,V_5_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0019/jogada003_cnn_t02_d0_inocua.png
19,Minimax(p=3),1,5,4,V_3_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0019/jogada005_cnn_t04_d0_inocua.png
19,Minimax(p=3),1,7,6,V_7_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0019/jogada007_cnn_t06_d0_inocua.png
19,Minimax(p=3),1,9,8,H_2_5,H_0_3,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0019/jogada009_cnn_t08_d0_inocua.png
19,Minimax(p=3),1,11,10,V_1_2,H_0_3,-1,0,1,0,0,meio,inocua,Minimax_p_3/cnn1_partida0019/jogada011_cnn_t10_d1_inocua.png
19,Minimax(p=3),1,13,12,V_3_6,V_3_4,0,0,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0019/jogada013_cnn_t12_d0_inocua.png
19,Minimax(p=3),1,15,14,H_8_1,H_8_1,2,2,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0019/jogada015_cnn_t14_d0_inocua.png
19,Minimax(p=3),1,17,16,H_2_3,H_2_3,0,0,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0019/jogada017_cnn_t16_d0_inocua.png
19,Minimax(p=3),1,18,17,H_0_5,H_0_5,-2,-2,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0019/jogada018_cnn_t17_d0_inocua.png
19,Minimax(p=3),1,21,20,V_7_4,H_6_1,3,3,0,1,2,meio,inocua,Minimax_p_3/cnn1_partida0019/jogada021_cnn_t20_d0_inocua.png
19,Minimax(p=3),1,22,21,H_8_5,H_6_1,3,3,0,1,2,meio,inocua,Minimax_p_3/cnn1_partida0019/jogada022_cnn_t21_d0_inocua.png
19,Minimax(p=3),1,23,22,H_6_1,H_6_1,4,4,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0019/jogada023_cnn_t22_d0_inocua.png
19,Minimax(p=3),1,24,23,V_5_0,V_5_0,3,3,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0019/jogada024_cnn_t23_d0_inocua.png
19,Minimax(p=3),1,25,24,H_2_1,H_2_1,2,2,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0019/jogada025_cnn_t24_d0_inocua.png
19,Minimax(p=3),1,29,28,V_5_4,V_3_4,4,4,0,1,2,fim,inocua,Minimax_p_3/cnn1_partida0019/jogada029_cnn_t28_d0_inocua.png
19,Minimax(p=3),1,30,29,H_4_5,V_3_4,3,3,0,1,2,fim,inocua,Minimax_p_3/cnn1_partida0019/jogada030_cnn_t29_d0_inocua.png
19,Minimax(p=3),1,31,30,V_3_4,V_3_4,2,2,0,1,2,fim,inocua,Minimax_p_3/cnn1_partida0019/jogada031_cnn_t30_d0_inocua.png
20,Minimax(p=3),1,1,0,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0020/jogada001_cnn_t00_d0_inocua.png
20,Minimax(p=3),1,3,2,V_5_0,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0020/jogada003_cnn_t02_d0_inocua.png
20,Minimax(p=3),1,5,4,H_2_5,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0020/jogada005_cnn_t04_d0_inocua.png
20,Minimax(p=3),1,7,6,V_3_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0020/jogada007_cnn_t06_d0_inocua.png
20,Minimax(p=3),1,9,8,V_5_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0020/jogada009_cnn_t08_d0_inocua.png
20,Minimax(p=3),1,11,10,H_0_1,H_0_1,0,0,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0020/jogada011_cnn_t10_d0_inocua.png
20,Minimax(p=3),1,13,12,H_2_3,H_0_3,0,0,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0020/jogada013_cnn_t12_d0_inocua.png
20,Minimax(p=3),1,15,14,V_3_0,H_0_3,-2,-2,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0020/jogada015_cnn_t14_d0_inocua.png
20,Minimax(p=3),1,17,16,H_8_5,V_3_4,-4,-4,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0020/jogada017_cnn_t16_d0_inocua.png
20,Minimax(p=3),1,19,18,V_1_6,V_1_6,-6,-6,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0020/jogada019_cnn_t18_d0_inocua.png
20,Minimax(p=3),1,20,19,V_1_2,H_0_3,-8,-8,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0020/jogada020_cnn_t19_d0_inocua.png
18,Minimax(p=3),1,1,0,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0018/jogada001_cnn_t00_d0_inocua.png
18,Minimax(p=3),1,3,2,V_5_0,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0018/jogada003_cnn_t02_d0_inocua.png
18,Minimax(p=3),1,5,4,V_5_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0018/jogada005_cnn_t04_d0_inocua.png
18,Minimax(p=3),1,7,6,V_1_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0018/jogada007_cnn_t06_d0_inocua.png
18,Minimax(p=3),1,9,8,H_0_1,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0018/jogada009_cnn_t08_d0_inocua.png
18,Minimax(p=3),1,11,10,V_5_4,V_1_6,0,0,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0018/jogada011_cnn_t10_d0_inocua.png
18,Minimax(p=3),1,13,12,V_7_2,V_1_6,-1,1,2,0,0,meio,moderada,Minimax_p_3/cnn1_partida0018/jogada013_cnn_t12_d2_moderada.png
18,Minimax(p=3),1,15,14,V_7_4,V_7_4,3,3,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0018/jogada015_cnn_t14_d0_inocua.png
18,Minimax(p=3),1,17,16,V_1_0,V_1_0,4,4,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0018/jogada017_cnn_t16_d0_inocua.png
18,Minimax(p=3),1,20,19,H_6_3,H_6_3,4,4,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0018/jogada020_cnn_t19_d0_inocua.png
18,Minimax(p=3),1,21,20,H_4_3,H_4_3,4,4,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0018/jogada021_cnn_t20_d0_inocua.png
18,Minimax(p=3),1,22,21,V_3_2,V_3_2,4,4,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0018/jogada022_cnn_t21_d0_inocua.png
18,Minimax(p=3),1,23,22,H_4_1,H_4_1,4,4,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0018/jogada023_cnn_t22_d0_inocua.png
18,Minimax(p=3),1,24,23,H_8_1,H_8_1,3,3,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0018/jogada024_cnn_t23_d0_inocua.png
18,Minimax(p=3),1,27,26,H_8_5,H_4_5,5,5,0,1,2,transicao,inocua,Minimax_p_3/cnn1_partida0018/jogada027_cnn_t26_d0_inocua.png
18,Minimax(p=3),1,28,27,H_4_5,H_4_5,4,4,0,1,1,transicao,inocua,Minimax_p_3/cnn1_partida0018/jogada028_cnn_t27_d0_inocua.png
18,Minimax(p=3),1,29,28,H_2_5,H_2_5,3,3,0,1,1,fim,inocua,Minimax_p_3/cnn1_partida0018/jogada029_cnn_t28_d0_inocua.png
18,Minimax(p=3),1,30,29,H_0_3,V_1_4,-2,2,4,0,1,fim,fatal,Minimax_p_3/cnn1_partida0018/jogada030_cnn_t29_d4_fatal.png
15,Minimax(p=3),1,1,0,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0015/jogada001_cnn_t00_d0_inocua.png
15,Minimax(p=3),1,3,2,V_5_0,H_0_3,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0015/jogada003_cnn_t02_d0_inocua.png
15,Minimax(p=3),1,5,4,V_3_6,H_0_3,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0015/jogada005_cnn_t04_d0_inocua.png
15,Minimax(p=3),1,7,6,H_6_5,H_0_3,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0015/jogada007_cnn_t06_d0_inocua.png
15,Minimax(p=3),1,9,8,V_3_2,V_1_0,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0015/jogada009_cnn_t08_d0_inocua.png
15,Minimax(p=3),1,11,10,H_8_3,V_1_0,0,0,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0015/jogada011_cnn_t10_d0_inocua.png
15,Minimax(p=3),1,13,12,V_5_6,V_7_2,-1,0,1,0,0,meio,inocua,Minimax_p_3/cnn1_partida0015/jogada013_cnn_t12_d1_inocua.png
15,Minimax(p=3),1,15,14,H_8_1,H_0_5,0,0,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0015/jogada015_cnn_t14_d0_inocua.png
15,Minimax(p=3),1,17,16,H_0_5,H_0_5,-2,-2,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0015/jogada017_cnn_t16_d0_inocua.png
15,Minimax(p=3),1,20,19,V_7_6,V_7_2,3,3,0,1,2,meio,inocua,Minimax_p_3/cnn1_partida0015/jogada020_cnn_t19_d0_inocua.png
15,Minimax(p=3),1,21,20,V_7_2,V_7_2,3,3,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0015/jogada021_cnn_t20_d0_inocua.png
15,Minimax(p=3),1,22,21,H_6_1,H_6_1,3,3,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0015/jogada022_cnn_t21_d0_inocua.png
15,Minimax(p=3),1,23,22,H_4_1,H_4_1,4,4,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0015/jogada023_cnn_t22_d0_inocua.png
15,Minimax(p=3),1,24,23,V_3_0,V_3_0,3,3,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0015/jogada024_cnn_t23_d0_inocua.png
15,Minimax(p=3),1,25,24,V_1_2,V_1_2,2,2,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0015/jogada025_cnn_t24_d0_inocua.png
15,Minimax(p=3),1,29,28,V_5_4,V_3_4,4,4,0,1,2,fim,inocua,Minimax_p_3/cnn1_partida0015/jogada029_cnn_t28_d0_inocua.png
15,Minimax(p=3),1,30,29,H_4_5,V_3_4,3,3,0,1,2,fim,inocua,Minimax_p_3/cnn1_partida0015/jogada030_cnn_t29_d0_inocua.png
15,Minimax(p=3),1,31,30,V_3_4,V_3_4,2,2,0,1,2,fim,inocua,Minimax_p_3/cnn1_partida0015/jogada031_cnn_t30_d0_inocua.png
16,Minimax(p=3),1,1,0,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0016/jogada001_cnn_t00_d0_inocua.png
16,Minimax(p=3),1,3,2,V_5_0,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0016/jogada003_cnn_t02_d0_inocua.png
16,Minimax(p=3),1,5,4,H_0_1,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0016/jogada005_cnn_t04_d0_inocua.png
16,Minimax(p=3),1,7,6,V_3_6,H_0_3,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0016/jogada007_cnn_t06_d0_inocua.png
16,Minimax(p=3),1,9,8,V_3_2,H_0_3,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0016/jogada009_cnn_t08_d0_inocua.png
16,Minimax(p=3),1,11,10,V_5_6,H_0_3,0,0,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0016/jogada011_cnn_t10_d0_inocua.png
16,Minimax(p=3),1,13,12,V_1_2,V_7_0,0,1,1,0,0,meio,inocua,Minimax_p_3/cnn1_partida0016/jogada013_cnn_t12_d1_inocua.png
16,Minimax(p=3),1,15,14,H_4_3,H_0_3,-2,0,2,0,0,meio,moderada,Minimax_p_3/cnn1_partida0016/jogada015_cnn_t14_d2_moderada.png
16,Minimax(p=3),1,17,16,H_6_3,H_6_3,2,2,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0016/jogada017_cnn_t16_d0_inocua.png
16,Minimax(p=3),1,21,20,H_6_5,H_6_5,4,4,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0016/jogada021_cnn_t20_d0_inocua.png
16,Minimax(p=3),1,22,21,H_4_5,H_4_5,4,4,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0016/jogada022_cnn_t21_d0_inocua.png
16,Minimax(p=3),1,23,22,V_3_4,V_3_4,4,4,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0016/jogada023_cnn_t22_d0_inocua.png
16,Minimax(p=3),1,24,23,H_2_3,H_2_3,3,3,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0016/jogada024_cnn_t23_d0_inocua.png
16,Minimax(p=3),1,25,24,H_0_5,H_0_5,2,2,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0016/jogada025_cnn_t24_d0_inocua.png
16,Minimax(p=3),1,28,27,V_1_0,V_1_0,4,4,0,1,2,transicao,inocua,Minimax_p_3/cnn1_partida0016/jogada028_cnn_t27_d0_inocua.png
16,Minimax(p=3),1,29,28,H_4_1,H_4_1,3,3,0,1,1,fim,inocua,Minimax_p_3/cnn1_partida0016/jogada029_cnn_t28_d0_inocua.png
16,Minimax(p=3),1,30,29,V_7_0,H_6_1,-2,2,4,0,1,fim,fatal,Minimax_p_3/cnn1_partida0016/jogada030_cnn_t29_d4_fatal.png
14,Minimax(p=3),1,1,0,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0014/jogada001_cnn_t00_d0_inocua.png
14,Minimax(p=3),1,3,2,V_5_0,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0014/jogada003_cnn_t02_d0_inocua.png
14,Minimax(p=3),1,5,4,H_0_1,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0014/jogada005_cnn_t04_d0_inocua.png
14,Minimax(p=3),1,7,6,H_6_5,V_3_0,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0014/jogada007_cnn_t06_d0_inocua.png
14,Minimax(p=3),1,9,8,V_5_6,V_3_0,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0014/jogada009_cnn_t08_d0_inocua.png
